Version,Set,Item1,Item2,Item3,Item4,Item5
222,13,14,39,32,40,23
222,14,24,26,1,38,12
222,15,3,13,5,2,36
222,16,21,40,22,20,11
222,17,10,4,7,17,30
222,18,33,35,40,12,6
223,1,22,36,12,6,15
223,2,18,38,4,39,33
223,3,31,11,13,1,9
223,4,30,26,29,28,19
223,5,16,14,25,20,2
223,6,17,40,34,36,38
223,7,7,12,5,27,32
223,8,37,3,23,31,26
223,9,15,8,39,34,24
223,10,1,25,6,14,10
223,11,9,23,18,16,35
223,12,7,24,21,19,40
223,13,2,27,38,32,4
223,14,11,33,17,5,29
223,15,8,20,28,30,3
223,16,13,35,10,21,22
223,17,6,19,37,2,18
223,18,33,31,26,32,34
224,1,19,13,17,14,28
224,2,3,27,15,24,35
224,3,29,32,37,25,40
224,4,30,22,16,1,33
224,5,39,8,2,21,26
224,6,9,10,36,18,23
224,7,34,5,13,6,7
224,8,38,31,20,4,11
224,9,40,28,12,3,1
224,10,15,23,39,29,17
224,11,27,21,8,16,33
224,12,18,14,34,10,38
224,13,26,6,22,9,4
224,14,31,7,25,35,36
224,15,23,15,32,19,20
224,16,12,2,11,39,27
224,17,14,37,24,5,30
224,18,4,25,28,33,34
225,1,20,29,12,35,37
225,2,32,9,3,24,2
225,3,11,18,7,28,16
225,4,27,14,31,13,29
225,5,22,26,5,40,10
225,6,17,21,23,25,12
225,7,19,34,1,8,37
225,8,36,20,9,14,39
225,9,4,33,30,15,13
225,10,11,38,35,26,3
225,11,10,17,6,16,24
225,12,34,27,1,23,36
225,13,5,15,18,21,31
225,14,8,7,38,22,2
225,15,25,19,35,30,39
225,16,9,1,40,33,20
225,17,28,6,23,32,13
225,18,21,4,14,37,3
226,1,20,16,32,7,3
226,2,29,40,8,17,4
226,3,23,19,24,11,22
226,4,13,2,25,26,30
226,5,21,10,15,34,9
226,6,16,36,39,37,32
226,7,17,18,27,28,22
226,8,14,5,26,35,1
226,9,33,29,6,3,10
226,10,38,8,9,12,13
226,11,36,28,30,39,31
226,12,37,23,40,27,34
226,13,1,25,11,7,29
226,14,2,16,33,15,14
226,15,24,12,19,10,20
226,16,28,9,21,38,5
226,17,40,3,31,18,22
226,18,6,11,8,4,35
227,1,30,6,9,40,11
227,2,12,32,10,31,1
227,3,33,13,24,37,18
227,4,5,19,36,8,27
227,5,34,35,15,14,6
227,6,26,21,12,29,16
227,7,23,30,4,9,7
227,8,3,37,28,22,10
227,9,25,17,2,38,15
227,10,31,1,20,5,6
227,11,16,36,13,21,11
227,12,32,24,33,19,4
227,13,8,39,23,20,25
227,14,9,22,14,17,12
227,15,35,2,16,40,34
227,16,32,30,29,28,18
227,17,27,1,3,23,38
227,18,10,7,31,39,26
228,1,15,40,16,10,20
228,2,25,11,5,18,12
228,3,2,9,29,3,17
228,4,30,8,36,15,24
228,5,37,10,13,23,38
228,6,31,28,40,27,6
228,7,7,34,14,32,21
228,8,39,4,1,26,19
228,9,22,16,30,33,37
228,10,28,34,8,9,25
228,11,39,24,35,13,5
228,12,38,26,6,36,17
228,13,4,23,21,2,29
228,14,7,18,37,12,8
228,15,3,33,19,31,14
228,16,11,32,25,1,15
228,17,35,20,27,22,7
228,18,26,5,11,23,33
229,1,38,29,20,37,36
229,2,11,17,21,24,39
229,3,5,27,18,16,9
229,4,12,35,2,31,30
229,5,13,7,26,19,15
229,6,6,25,22,4,3
229,7,24,14,28,29,23
229,8,40,8,33,38,32
229,9,17,10,37,30,27
229,10,1,31,34,13,16
229,11,20,15,12,4,28
229,12,19,36,10,25,2
229,13,21,14,39,18,40
229,14,9,1,7,17,35
229,15,29,22,32,8,5
229,16,13,3,34,11,26
229,17,19,23,38,6,35
229,18,33,39,27,10,9
230,1,30,5,3,36,23
230,2,24,2,6,7,40
230,3,31,32,9,22,39
230,4,36,33,1,21,28
230,5,10,37,11,2,29
230,6,14,13,17,20,8
230,7,36,12,23,40,22
230,8,18,9,35,11,19
230,9,15,38,37,25,31
230,10,34,20,17,33,26
230,11,3,6,39,12,29
230,12,5,16,10,8,19
230,13,1,22,4,14,30
230,14,7,24,28,38,11
230,15,32,37,27,35,21
230,16,40,25,13,2,5
230,17,16,12,4,34,24
230,18,18,15,29,26,27
231,1,4,35,25,28,27
231,2,23,31,8,16,1
231,3,29,19,7,39,34
231,4,6,32,26,13,37
231,5,20,36,11,2,14
231,6,21,3,38,30,18
231,7,17,40,31,5,4
231,8,27,13,19,22,24
231,9,12,10,14,7,33
231,10,8,11,18,6,1
231,11,22,38,2,39,28
231,12,26,24,23,9,25
231,13,3,17,16,32,36
231,14,37,39,15,5,33
231,15,35,40,12,19,21
231,16,2,18,20,34,30
231,17,9,29,13,31,10
231,18,15,14,3,26,8
232,1,20,26,21,25,16
232,2,14,27,29,4,38
232,3,19,1,17,37,2
232,4,13,18,36,3,7
232,5,32,28,11,23,12
232,6,40,8,30,15,9
232,7,5,21,31,24,34
232,8,39,4,10,36,35
232,9,22,33,6,19,17
232,10,28,26,38,16,37
232,11,39,11,3,27,40
232,12,6,9,24,20,32
232,13,15,10,5,1,7
232,14,25,34,22,29,8
232,15,14,30,35,23,31
232,16,21,2,33,12,13
232,17,18,20,40,38,19
232,18,4,5,34,32,17
233,1,27,12,34,6,25
233,2,21,15,28,3,17
233,3,8,7,37,40,4
233,4,36,29,24,33,31
233,5,38,30,39,16,13
233,6,1,18,27,14,26
233,7,9,23,2,15,22
233,8,11,35,37,20,36
233,9,10,19,32,30,5
233,10,7,28,6,29,21
233,11,12,25,1,38,39
233,12,16,17,18,24,35
233,13,23,4,22,13,20
233,14,33,27,14,40,5
233,15,26,31,19,15,32
233,16,34,3,8,10,11
233,17,24,29,20,30,1
233,18,2,6,5,9,16
234,1,2,39,4,18,32
234,2,30,10,26,25,6
234,3,37,34,9,28,14
234,4,24,22,5,12,38
234,5,19,4,16,11,15
234,6,31,2,7,27,3
234,7,25,40,36,32,18
234,8,1,8,21,35,13
234,9,28,20,39,33,23
234,10,22,16,26,29,7
234,11,6,14,15,36,24
234,12,4,37,25,3,31
234,13,17,23,30,34,12
234,14,28,27,8,1,2
234,15,29,13,40,18,10
234,16,35,36,9,26,32
234,17,19,5,20,7,3
234,18,11,38,17,21,33
235,1,35,24,10,2,3
235,2,14,7,25,11,30
235,3,29,37,19,5,21
235,4,12,26,4,9,2
235,5,40,11,28,13,27
235,6,32,35,15,34,38
235,7,37,6,16,23,18
235,8,7,39,36,8,26
235,9,31,21,27,20,22
235,10,16,25,24,1,40
235,11,38,9,13,17,7
235,12,10,15,18,22,12
235,13,36,19,14,28,34
235,14,39,31,6,17,8
235,15,3,32,33,22,1
235,16,23,21,30,24,4
235,17,5,39,29,35,15
235,18,20,33,12,8,37
236,1,26,37,17,24,40
236,2,34,13,16,39,14
236,3,31,38,23,10,11
236,4,9,3,8,4,29
236,5,27,33,25,30,19
236,6,5,35,22,37,28
236,7,2,36,38,14,21
236,8,32,18,7,20,6
236,9,37,9,31,19,39
236,10,12,1,3,36,16
236,11,8,17,32,27,13
236,12,25,34,40,21,23
236,13,20,28,31,26,10
236,14,15,4,1,7,9
236,15,30,5,2,6,11
236,16,16,12,33,35,29
236,17,18,22,27,36,24
236,18,13,17,28,15,25
237,1,38,19,14,40,26
237,2,7,34,10,4,24
237,3,15,30,27,16,20
237,4,36,12,6,31,28
237,5,21,29,11,17,22
237,6,8,25,3,13,5
237,7,1,23,37,39,14
237,8,33,2,35,18,34
237,9,40,30,32,9,36
237,10,22,16,38,31,25
237,11,27,21,15,6,39
237,12,10,8,23,18,17
237,13,26,1,40,22,34
237,14,13,32,24,2,37
237,15,28,3,9,33,19
237,16,17,11,39,12,7
237,17,4,20,1,5,38
237,18,29,26,18,30,35
238,1,14,32,29,25,10
238,2,34,36,20,11,9
238,3,23,16,19,17,2
238,4,37,40,12,3,15
238,5,24,26,21,8,33
238,6,6,14,35,31,4
238,7,18,13,5,1,28
238,8,30,7,34,27,38
238,9,39,22,10,19,11
238,10,40,2,29,20,31
238,11,18,24,14,38,9
238,12,17,27,26,5,4
238,13,33,6,13,23,15
238,14,21,28,7,32,16
238,15,25,36,22,35,8
238,16,3,39,30,24,12
238,17,1,29,19,37,27
238,18,11,31,4,33,18
239,1,25,9,18,21,39
239,2,15,24,36,31,5
239,3,32,13,12,27,19
239,4,22,26,2,7,23
239,5,35,17,3,14,20
239,6,29,38,33,34,6
239,7,8,10,40,28,16
239,8,31,4,21,13,30
239,9,7,25,36,37,33
239,10,9,12,5,35,23
239,11,11,8,2,1,14
239,12,6,38,32,10,3
239,13,19,15,20,25,18
239,14,34,30,22,39,37
239,15,26,11,14,12,16
239,16,27,28,23,29,24
239,17,3,40,17,21,1
239,18,16,19,37,4,6
240,1,4,10,28,2,36
240,2,19,34,31,8,12
240,3,13,20,23,32,39
240,4,28,40,35,7,30
240,5,18,16,6,3,27
240,6,11,37,15,10,21
240,7,24,33,25,40,9
240,8,30,36,17,38,8
240,9,14,22,7,29,13
240,10,2,5,26,34,3
240,11,1,35,38,33,10
240,12,24,25,16,11,32
240,13,27,15,9,36,29
240,14,12,14,37,6,5
240,15,39,18,28,26,4
240,16,35,21,13,19,2
240,17,23,31,34,15,17
240,18,20,6,1,30,22
241,1,17,27,10,9,20
241,2,25,39,8,6,29
241,3,38,35,22,37,24
241,4,33,7,40,2,15
241,5,10,23,12,1,26
241,6,8,14,30,28,19
241,7,13,31,3,16,20
241,8,32,5,4,11,34
241,9,23,27,21,38,25
241,10,17,37,30,18,2
241,11,36,6,7,19,23
241,12,5,9,16,14,22
241,13,33,29,11,26,31
241,14,12,4,24,8,13
241,15,34,3,15,28,35
241,16,6,32,39,17,40
241,17,36,1,18,7,21
241,18,26,30,9,13,38
242,1,9,28,29,12,1
242,2,31,8,27,37,32
242,3,7,25,39,20,35
242,4,15,33,16,4,30
242,5,40,11,36,22,13
242,6,2,24,34,6,10
242,7,21,3,19,14,26
242,8,29,18,38,23,5
242,9,16,12,27,7,17
242,10,1,15,24,39,11
242,11,37,34,20,36,21
242,12,2,22,35,32,31
242,13,9,13,18,10,6
242,14,5,17,33,25,28
242,15,38,20,4,40,14
242,16,3,19,11,30,29
242,17,33,23,26,32,8
242,18,39,16,34,10,40
243,1,19,2,25,38,12
243,2,35,29,17,16,4
243,3,18,21,8,15,22
243,4,28,11,20,24,26
243,5,27,10,33,14,36
243,6,30,31,1,5,7
243,7,40,23,9,3,37
243,8,8,38,2,16,20
243,9,13,1,4,34,36
243,10,35,6,26,24,27
243,11,30,40,32,21,12
243,12,22,38,39,3,33
243,13,10,7,31,9,25
243,14,32,37,13,29,15
243,15,17,19,24,34,18
243,16,20,21,5,8,6
243,17,4,3,11,27,23
243,18,14,32,2,39,28
244,1,37,36,25,26,16
244,2,31,38,15,18,12
244,3,22,4,40,19,5
244,4,29,17,1,2,36
244,5,34,9,8,11,35
244,6,25,7,3,14,24
244,7,10,1,32,21,30
244,8,36,5,12,33,20
244,9,7,28,6,37,11
244,10,14,13,31,35,23
244,11,20,39,29,34,27
244,12,21,22,28,9,4
244,13,6,26,19,40,1
244,14,23,16,7,32,38
244,15,5,18,37,30,39
244,16,3,2,13,27,33
244,17,15,14,22,17,10
244,18,24,8,35,31,40
245,1,7,9,8,22,3
245,2,15,24,38,29,32
245,3,4,35,25,13,37
245,4,40,12,14,20,18
245,5,28,30,6,17,31
245,6,21,27,23,36,16
245,7,39,33,10,5,8
245,8,11,15,1,25,19
245,9,12,26,29,2,34
245,10,31,22,36,28,18
245,11,3,20,30,10,25
245,12,16,35,5,15,40
245,13,6,33,23,11,14
245,14,39,24,27,4,2
245,15,38,37,21,26,9
245,16,13,34,7,1,17
245,17,20,32,35,28,19
245,18,36,6,4,12,3
246,1,19,17,20,9,11
246,2,27,7,15,8,12
246,3,14,5,21,24,23
246,4,16,13,22,2,30
246,5,28,31,33,40,34
246,6,29,4,18,25,32
246,7,1,3,38,37,10
246,8,26,39,17,36,35
246,9,9,15,13,24,6
246,10,22,18,34,23,19
246,11,2,1,12,25,28
246,12,5,36,11,38,32
246,13,35,10,40,27,7
246,14,8,20,14,4,37
246,15,33,21,30,6,34
246,16,3,29,31,39,16
246,17,26,25,32,22,27
246,18,38,19,4,7,33
247,1,37,1,24,31,22
247,2,18,8,16,11,14
247,3,21,2,39,19,7
247,4,32,28,3,33,17
247,5,34,5,13,38,25
247,6,12,23,30,35,9
247,7,36,4,10,15,26
247,8,11,27,37,40,2
247,9,24,16,33,20,1
247,10,25,31,6,21,29
247,11,14,38,9,27,39
247,12,10,12,17,5,22
247,13,4,28,3,23,15
247,14,20,7,26,18,13
247,15,30,36,19,29,8
247,16,35,14,2,6,31
247,17,32,34,16,12,9
247,18,23,10,39,13,40
248,1,10,29,5,7,28
248,2,9,11,31,33,32
248,3,17,35,21,4,38
248,4,2,23,37,15,20
248,5,26,18,5,3,8
248,6,24,32,14,1,30
248,7,19,16,34,10,27
248,8,6,40,8,36,38
248,9,15,12,11,39,21
248,10,31,30,26,19,13
248,11,33,37,18,1,35
248,12,17,40,25,14,29
248,13,22,6,38,27,31
248,14,12,39,28,13,24
248,15,34,30,35,3,15
248,16,1,2,23,18,9
248,17,4,22,7,20,33
248,18,25,24,36,16,28
249,1,34,22,15,14,37
249,2,3,19,24,31,21
249,3,23,20,25,17,6
249,4,5,9,2,8,26
249,5,1,14,27,32,39
249,6,18,21,10,35,36
249,7,13,33,40,30,11
249,8,38,8,29,28,23
249,9,37,17,12,7,24
249,10,16,10,9,6,4
249,11,27,15,28,5,1
249,12,29,13,20,35,3
249,13,7,36,32,34,40
249,14,11,31,38,12,18
249,15,39,33,19,22,25
249,16,30,27,26,16,4
249,17,40,17,24,5,2
249,18,28,11,8,13,10
250,1,21,29,22,26,10
250,2,30,11,7,23,5
250,3,14,15,13,33,19
250,4,20,40,28,38,2
250,5,4,34,32,18,21
250,6,37,26,16,31,17
250,7,36,3,9,1,39
250,8,8,25,27,12,35
250,9,24,6,18,29,7
250,10,16,28,30,15,14
250,11,27,1,17,38,13
250,12,22,2,36,11,24
250,13,25,3,5,37,34
250,14,32,12,35,19,6
250,15,33,26,10,9,20
250,16,39,23,31,4,8
250,17,40,11,1,21,16
250,18,12,13,36,29,37
251,1,5,20,36,32,27
251,2,2,30,15,25,18
251,3,17,19,11,4,29
251,4,38,39,35,28,26
251,5,13,6,1,16,34
251,6,10,40,12,22,3
251,7,31,9,14,21,7
251,8,23,8,37,24,33
251,9,15,18,39,36,17
251,10,9,16,29,19,5
251,11,11,38,3,34,24
251,12,10,30,20,12,31
251,13,26,25,40,23,1
251,14,7,35,6,37,22
251,15,33,27,21,8,2
251,16,5,4,13,14,25
251,17,28,24,34,9,20
251,18,8,32,22,30,17
252,1,11,37,10,6,14
252,2,23,34,22,20,29
252,3,18,16,2,3,7
252,4,9,31,27,40,15
252,5,4,8,19,1,12
252,6,26,14,17,33,36
252,7,32,13,23,10,25
252,8,6,5,2,39,34
252,9,30,27,24,29,18
252,10,38,7,15,16,8
252,11,3,14,32,26,12
252,12,21,37,39,17,28
252,13,35,1,9,31,25
252,14,19,10,4,24,38
252,15,29,32,33,2,15
252,16,27,36,37,23,30
252,17,40,22,28,13,26
252,18,35,21,5,20,11
253,1,13,18,21,12,33
253,2,6,23,3,28,19
253,3,7,34,31,5,26
253,4,37,17,38,30,9
253,5,18,2,4,40,10
253,6,1,20,16,22,39
253,7,25,33,11,35,27
253,8,28,29,14,8,18
253,9,19,39,30,36,7
253,10,24,26,6,32,15
253,11,31,21,37,2,13
253,12,34,7,8,27,4
253,13,16,29,40,23,35
253,14,12,15,20,11,17
253,15,22,9,19,27,5
253,16,36,14,24,10,31
253,17,15,25,3,21,38
253,18,39,4,29,1,32
254,1,27,21,16,3,14
254,2,11,15,26,7,23
254,3,6,38,33,30,1
254,4,13,35,20,29,10
254,5,19,18,14,17,40
254,6,2,32,21,9,22
254,7,28,27,12,34,37
254,8,36,8,25,31,16
254,9,24,5,39,40,3
254,10,14,20,7,32,38
254,11,21,29,34,26,30
254,12,22,12,4,25,6
254,13,33,28,18,37,9
254,14,8,13,16,39,11
254,15,35,3,2,4,36
254,16,17,24,23,27,31
254,17,5,19,1,15,10
254,18,29,11,6,9,36
255,1,2,10,7,25,28
255,2,9,4,30,14,24
255,3,38,36,34,15,22
255,4,23,33,5,16,12
255,5,3,35,32,17,1
255,6,20,31,8,19,40
255,7,37,39,11,25,21
255,8,18,6,26,13,27
255,9,29,38,14,2,12
255,10,32,16,19,28,36
255,11,30,22,35,24,8
255,12,17,5,23,21,4
255,13,31,1,18,11,34
255,14,20,9,15,39,6
255,15,10,19,27,26,37
255,16,7,40,29,33,3
255,17,16,17,13,18,22
255,18,39,26,12,31,38
256,1,8,37,17,6,2
256,2,35,28,1,22,14
256,3,25,30,18,3,20
256,4,4,26,33,24,11
256,5,40,12,36,9,21
256,6,31,5,29,15,13
256,7,8,34,10,23,32
256,8,16,7,35,38,39
256,9,26,27,1,20,2
256,10,14,25,17,34,9
256,11,21,24,13,7,19
256,12,30,39,5,10,33
256,13,3,23,31,18,32
256,14,15,4,40,35,37
256,15,1,6,28,21,29
256,16,27,33,22,36,11
256,17,19,2,38,5,16
256,18,12,3,9,7,30
257,1,40,18,34,39,27
257,2,4,31,28,16,20
257,3,17,35,6,33,5
257,4,32,40,2,30,11
257,5,22,20,23,37,3
257,6,26,21,25,10,8
257,7,5,14,7,36,1
257,8,15,34,31,2,33
257,9,38,23,19,18,35
257,10,32,16,25,37,24
257,11,28,36,11,3,13
257,12,24,7,27,29,12
257,13,9,15,38,8,13
257,14,34,25,26,19,35
257,15,12,28,30,20,21
257,16,14,9,39,4,23
257,17,6,17,10,38,40
257,18,1,22,8,3,29
258,1,18,32,12,4,5
258,2,37,8,26,17,7
258,3,36,1,23,2,25
258,4,13,14,30,35,39
258,5,31,37,40,5,28
258,6,20,33,24,29,19
258,7,27,21,32,22,15
258,8,11,3,38,6,5
258,9,37,13,9,7,1
258,10,23,2,35,26,16
258,11,19,12,8,40,36
258,12,34,20,21,14,6
258,13,7,10,22,39,31
258,14,25,9,33,28,18
258,15,29,11,4,15,30
258,16,24,38,3,13,27
258,17,10,16,9,34,17
258,18,26,40,20,1,4
259,1,28,35,27,11,10
259,2,33,7,21,40,23
259,3,1,24,15,12,17
259,4,5,18,37,16,14
259,5,13,19,25,22,6
259,6,39,38,36,34,29
259,7,11,31,20,30,32
259,8,2,4,3,8,9
259,9,12,26,22,14,33
259,10,16,24,18,21,10
259,11,20,39,15,25,17
259,12,34,8,32,28,35
259,13,29,2,31,19,1
259,14,23,30,6,36,26
259,15,38,13,4,40,22
259,16,33,3,39,34,37
259,17,25,14,2,11,7
259,18,9,19,5,32,27
260,1,21,28,5,38,26
260,2,7,15,6,18,8
260,3,29,17,40,9,25
260,4,22,10,28,2,30
260,5,20,35,24,5,36
260,6,14,4,3,31,21
260,7,11,12,34,13,23
260,8,30,8,16,1,40
260,9,37,32,26,24,39
260,10,17,27,28,7,4
260,11,2,36,13,33,31
260,12,16,15,14,23,19
260,13,6,39,12,35,18
260,14,8,5,25,27,20
260,15,10,1,33,32,38
260,16,9,22,11,24,16
260,17,40,34,37,30,15
260,18,18,29,19,26,3
261,1,36,37,10,4,12
261,2,3,11,1,9,26
261,3,22,23,18,38,33
261,4,32,7,17,20,13
261,5,24,2,14,39,8
261,6,27,30,31,12,25
261,7,35,9,15,10,26
261,8,38,18,36,37,20
261,9,33,16,17,6,3
261,10,5,13,40,32,14
261,11,28,1,34,23,24
261,12,39,19,11,8,21
261,13,27,6,7,20,2
261,14,10,38,29,5,30
261,15,15,21,35,36,28
261,16,31,22,19,17,34
261,17,4,25,40,6,24
261,18,12,37,16,29,11
262,1,17,2,12,34,4
262,2,1,40,20,35,38
262,3,25,37,13,10,19
262,4,14,29,27,31,16
262,5,36,5,30,22,17
262,6,35,33,8,32,7
262,7,6,28,3,15,13
262,8,21,17,1,11,18
262,9,9,27,20,23,40
262,10,26,31,38,24,25
262,11,39,30,4,16,33
262,12,3,23,10,14,29
262,13,7,34,5,11,18
262,14,2,6,22,21,32
262,15,8,24,36,12,9
262,16,23,28,39,19,37
262,17,40,26,29,7,15
262,18,34,3,10,36,16
263,1,18,2,24,3,5
263,2,14,20,8,26,22
263,3,39,10,15,1,31
263,4,19,28,30,40,34
263,5,29,32,37,9,6
263,6,7,12,16,21,35
263,7,11,25,4,38,23
263,8,13,27,33,17,36
263,9,15,12,19,20,2
263,10,6,5,9,31,28
263,11,4,18,22,27,1
263,12,21,29,23,13,39
263,13,16,32,7,25,38
263,14,34,24,33,35,14
263,15,3,26,17,8,30
263,16,13,11,37,10,1
263,17,40,36,7,28,22
263,18,30,35,2,18,9
264,1,35,17,11,19,31
264,2,36,40,18,6,14
264,3,28,39,32,26,12
264,4,37,4,29,33,20
264,5,22,3,27,38,15
264,6,30,23,24,10,7
264,7,25,1,21,8,34
264,8,16,31,2,13,40
264,9,32,36,6,4,26
264,10,12,22,25,29,5
264,11,20,7,9,39,3
264,12,14,30,35,37,27
264,13,5,8,13,15,23
264,14,2,11,28,16,6
264,15,38,9,21,33,19
264,16,10,17,25,18,24
264,17,26,16,20,15,34
264,18,1,33,23,31,36
265,1,12,14,38,28,9
265,2,19,16,32,18,36
265,3,24,13,21,20,30
265,4,31,3,4,7,37
265,5,33,8,2,17,10
265,6,25,11,14,40,39
265,7,23,35,16,5,22
265,8,21,27,34,19,4
265,9,20,6,1,30,37
265,10,8,26,18,29,28
265,11,15,40,12,33,24
265,12,13,25,9,3,35
265,13,17,38,23,2,32
265,14,39,34,6,27,29
265,15,5,19,14,1,7
265,16,4,15,36,25,21
265,17,27,10,26,12,11
265,18,18,31,39,22,32
266,1,18,9,33,14,15
266,2,22,24,11,28,8
266,3,35,4,26,2,13
266,4,17,21,39,5,37
266,5,40,19,32,3,15
266,6,6,23,12,1,8
266,7,9,30,31,34,38
266,8,7,18,36,13,29
266,9,32,20,10,11,14
266,10,28,4,17,16,1
266,11,39,38,29,35,2
266,12,10,21,19,6,3
266,13,33,25,28,30,27
266,14,37,14,31,8,38
266,15,34,13,22,12,3
266,16,26,24,40,21,5
266,17,18,20,23,25,16
266,18,36,15,7,27,10
267,1,1,32,5,15,29
267,2,3,30,27,16,39
267,3,4,18,35,8,19
267,4,33,34,13,20,28
267,5,11,25,24,9,31
267,6,22,7,2,37,21
267,7,38,12,10,6,40
267,8,30,29,35,32,17
267,9,8,36,3,5,20
267,10,15,14,28,2,25
267,11,23,10,34,4,9
267,12,19,22,37,26,11
267,13,13,39,1,12,18
267,14,29,33,16,21,6
267,15,24,27,38,7,31
267,16,17,26,36,14,23
267,17,32,37,8,34,40
267,18,25,5,22,39,33
268,1,29,11,34,36,2
268,2,37,6,27,9,5
268,3,31,15,35,22,23
268,4,26,1,33,25,7
268,5,21,17,3,14,12
268,6,40,28,18,32,11
268,7,24,39,6,20,4
268,8,19,38,30,8,13
268,9,10,29,9,22,16
268,10,34,3,1,37,25
268,11,2,32,21,23,27
268,12,18,20,31,10,12
268,13,38,7,17,4,28
268,14,14,5,30,13,26
268,15,15,16,8,33,12
268,16,36,1,19,24,35
268,17,31,39,40,17,29
268,18,30,6,15,23,11
269,1,20,23,29,24,28
269,2,9,2,26,39,18
269,3,27,13,14,19,17
269,4,36,37,25,38,16
269,5,7,35,5,6,34
269,6,3,33,32,31,10
269,7,30,22,4,1,21
269,8,11,8,19,28,39
269,9,2,12,15,37,24
269,10,27,3,11,35,40
269,11,38,18,36,30,34
269,12,21,31,20,5,17
269,13,35,9,12,25,32
269,14,6,40,7,23,22
269,15,8,10,14,29,4
269,16,16,13,24,26,32
269,17,1,19,9,7,33
269,18,4,36,39,31,15
270,1,17,29,27,18,15
270,2,31,8,38,26,6
270,3,5,10,3,28,2
270,4,9,21,13,4,36
270,5,7,23,39,12,19
270,6,22,11,24,17,20
270,7,14,2,34,1,26
270,8,35,33,37,40,21
270,9,28,31,13,32,6
270,10,29,30,7,11,25
270,11,1,38,20,27,19
270,12,24,34,15,3,16
270,13,23,10,37,18,35
270,14,12,4,5,32,30
270,15,6,19,25,22,14
270,16,16,40,9,27,8
270,17,10,21,38,36,39
270,18,33,20,4,11,2
271,1,15,20,10,35,38
271,2,2,8,21,30,22
271,3,28,39,1,3,23
271,4,4,26,11,5,27
271,5,14,36,29,24,35
271,6,17,15,7,9,13
271,7,34,12,25,40,20
271,8,19,6,16,10,2
271,9,8,32,31,21,1
271,10,4,28,22,14,18
271,11,5,23,33,40,13
271,12,26,16,30,37,7
271,13,36,31,12,19,3
271,14,25,35,6,29,27
271,15,32,24,17,39,34
271,16,37,11,18,38,33
271,17,19,9,29,26,20
271,18,3,22,32,33,4
272,1,1,30,40,17,10
272,2,33,29,28,31,7
272,3,20,2,27,36,37
272,4,39,5,15,25,8
272,5,23,34,19,4,24
272,6,11,14,16,12,21
272,7,18,6,9,3,30
272,8,38,26,35,13,22
272,9,32,27,8,24,33
272,10,21,25,10,28,5
272,11,34,37,14,23,31
272,12,40,39,26,36,9
272,13,12,17,2,38,3
272,14,13,1,11,15,6
272,15,20,19,32,22,18
272,16,28,7,4,16,35
272,17,29,9,5,2,1
272,18,30,32,23,25,36
273,1,37,15,6,32,4
273,2,9,22,17,27,23
273,3,35,34,5,11,31
273,4,16,4,1,38,12
273,5,24,3,21,18,40
273,6,6,33,36,17,26
273,7,13,12,37,8,29
273,8,15,28,30,19,2
273,9,22,13,39,20,16
273,10,10,1,33,27,35
273,11,26,21,18,34,7
273,12,2,36,23,11,5
273,13,8,6,3,20,14
273,14,25,40,31,4,19
273,15,24,37,38,9,28
273,16,23,29,12,15,21
273,17,39,14,10,7,32
273,18,13,25,2,30,24
274,1,3,17,37,19,25
274,2,40,5,16,10,24
274,3,12,22,14,33,30
274,4,32,21,20,34,9
274,5,39,7,17,35,2
274,6,23,25,26,8,10
274,7,27,24,28,1,36
274,8,5,18,15,14,37
274,9,33,19,34,39,6
274,10,40,26,3,2,31
274,11,4,27,13,21,38
274,12,11,15,22,36,8
274,13,12,35,20,28,23
274,14,34,13,38,29,40
274,15,7,9,32,3,11
274,16,31,16,8,18,17
274,17,27,30,12,6,39
274,18,29,1,4,22,14
275,1,1,3,21,6,34
275,2,36,14,27,33,19
275,3,28,38,16,17,11
275,4,30,31,22,37,40
275,5,2,18,25,1,39
275,6,20,8,7,9,36
275,7,21,35,33,29,3
275,8,28,40,26,15,14
275,9,5,38,32,23,4
275,10,22,10,24,6,19
275,11,26,12,25,31,27
275,12,16,37,13,39,9
275,13,17,34,8,35,22
275,14,15,32,23,2,1
275,15,11,4,29,30,20
275,16,38,12,24,7,5
275,17,10,27,18,13,34
275,18,19,21,40,16,23
276,1,20,34,36,16,5
276,2,7,24,30,15,3
276,3,13,11,10,17,32
276,4,14,2,40,20,38
276,5,6,23,24,26,18
276,6,37,27,35,21,15
276,7,25,16,22,3,29
276,8,8,33,34,38,30
276,9,14,31,39,10,4
276,10,1,35,11,12,18
276,11,8,6,2,5,13
276,12,32,28,29,37,26
276,13,9,17,4,40,33
276,14,31,36,7,22,1
276,15,3,39,27,23,8
276,16,9,5,28,19,12
276,17,7,20,21,13,25
276,18,11,14,19,34,27
277,1,26,19,5,30,17
277,2,18,33,13,31,28
277,3,15,10,39,38,20
277,4,22,2,34,24,9
277,5,7,23,8,11,37
277,6,3,25,6,4,17
277,7,35,16,40,14,32
277,8,21,36,31,29,30
277,9,27,28,18,25,15
277,10,37,22,1,12,10
277,11,4,7,34,13,23
277,12,35,33,26,24,39
277,13,18,5,20,3,29
277,14,8,1,9,14,21
277,15,2,32,19,27,16
277,16,36,40,6,28,12
277,17,38,8,11,29,10
277,18,4,37,31,2,24
278,1,33,36,3,5,37
278,2,15,17,12,34,26
