respondent_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
105,2.653799,2.320647,2.539311,2.523747,2.357743,2.434323,2.689212,2.465493,2.474077,2.531038,2.465842,2.422230,2.562226,2.598852,2.589924,2.559454,2.234469,2.549279,2.428897,2.429789,2.522471,2.516124,2.599243,2.370231,2.463295,2.575705,2.440220,2.517536,2.420028,2.550889,2.404224,2.525114,2.504621,2.449416,2.555808,2.514011,2.594259,2.519319,2.508195,2.618941
106,2.414710,2.440302,2.478078,2.640015,2.459984,2.398061,2.481342,2.297585,2.459259,2.703032,2.535027,2.613331,2.350420,2.501394,2.563146,2.498968,2.745831,2.488849,2.285790,2.392458,2.629129,2.668609,2.634682,2.536674,2.470495,2.465576,2.528708,2.408270,2.573539,2.380332,2.634544,2.478927,2.484952,2.671884,2.500197,2.476064,2.414624,2.485653,2.354833,2.454729
108,2.702575,2.320845,2.500069,2.660065,2.559751,2.532837,2.569631,2.491982,2.477853,2.529480,2.468918,2.464232,2.468197,2.550648,2.635651,2.519274,2.525791,2.434132,2.237480,2.469049,2.614916,2.598670,2.398017,2.585797,2.472213,2.451237,2.620921,2.355492,2.510605,2.521809,2.313754,2.568566,2.365651,2.455977,2.510626,2.529312,2.469006,2.568814,2.467118,2.503041
110,2.496568,2.333820,2.584496,2.485627,2.541456,2.521235,2.603919,2.613349,2.623200,2.498166,2.467907,2.501690,2.439134,2.542031,2.657440,2.543094,2.464629,2.422357,2.549086,2.431365,2.603600,2.578703,2.576614,2.487797,2.711879,2.564110,2.402070,2.427033,2.241582,2.489961,2.588700,2.569568,2.487210,2.524035,2.328339,2.312879,2.390746,2.422876,2.446474,2.525254
111,2.488816,2.375587,2.507258,2.541430,2.445038,2.560857,2.378222,2.552595,2.617940,2.508323,2.402786,2.362256,2.555757,2.596153,2.391135,2.448067,2.737539,2.497765,2.578999,2.507449,2.424647,2.561024,2.460962,2.500465,2.449192,2.585306,2.371738,2.388995,2.594277,2.489431,2.493786,2.705747,2.370875,2.438801,2.498910,2.642153,2.477244,2.417331,2.606304,2.468841
112,2.445101,2.537941,2.511109,2.467995,2.495728,2.677919,2.390299,2.535011,2.431557,2.540649,2.425307,2.581479,2.411338,2.532397,2.517923,2.571171,2.440606,2.499941,2.473195,2.670953,2.493447,2.502077,2.520132,2.443621,2.246964,2.622522,2.505736,2.578236,2.465368,2.502232,2.601328,2.551119,2.507200,2.574984,2.419448,2.396349,2.544662,2.422276,2.559035,2.385645
113,2.464960,2.582630,2.452884,2.672625,2.565538,2.408922,2.419244,2.500320,2.458591,2.517586,2.392612,2.559583,2.550284,2.419429,2.632066,2.314641,2.466877,2.614384,2.542634,2.335040,2.549774,2.625408,2.464002,2.409104,2.398285,2.533532,2.494198,2.502967,2.677065,2.485551,2.531829,2.542649,2.395235,2.589413,2.313282,2.453875,2.645388,2.294219,2.705922,2.517452
114,2.484341,2.641946,2.424855,2.627947,2.616336,2.623754,2.621310,2.488511,2.500851,2.451721,2.260595,2.403027,2.558948,2.498140,2.560598,2.447135,2.569929,2.451337,2.576311,2.536855,2.654440,2.526348,2.451344,2.506099,2.380009,2.487280,2.378395,2.525088,2.361263,2.481450,2.448951,2.324824,2.759690,2.522650,2.289080,2.473988,2.410405,2.626024,2.545109,2.503115
115,2.516041,2.465276,2.554969,2.604943,2.528329,2.540912,2.461105,2.462979,2.455982,2.536886,2.612488,2.448740,2.621027,2.369431,2.554902,2.608054,2.410938,2.542329,2.578667,2.350344,2.498408,2.533878,2.577390,2.445321,2.417159,2.626462,2.623419,2.469231,2.566836,2.374688,2.443534,2.678157,2.396980,2.331021,2.440503,2.508324,2.441594,2.366056,2.383845,2.652851
119,2.553681,2.595265,2.343085,2.491420,2.604075,2.695955,2.528924,2.486361,2.639834,2.535390,2.378246,2.408122,2.510092,2.444063,2.451101,2.598859,2.516811,2.418216,2.388221,2.465826,2.686662,2.441746,2.526901,2.539817,2.534073,2.402219,2.600297,2.507330,2.450496,2.401201,2.564574,2.516094,2.398844,2.463087,2.440080,2.429528,2.580333,2.456687,2.410829,2.595658
122,2.458488,2.554930,2.475583,2.587784,2.468659,2.483311,2.417378,2.445486,2.469550,2.563420,2.586221,2.494612,2.469917,2.467076,2.493393,2.640882,2.422914,2.486216,2.549584,2.423885,2.537455,2.443520,2.572156,2.597587,2.543655,2.404007,2.509708,2.449804,2.485304,2.384264,2.468028,2.504223,2.570692,2.447412,2.436720,2.567535,2.607479,2.511530,2.488013,2.511619
124,2.437928,2.504985,2.410130,2.481331,2.641474,2.385502,2.475135,2.565228,2.520247,2.523460,2.486563,2.561400,2.587957,2.450400,2.483216,2.551011,2.424665,2.419163,2.472310,2.454775,2.432808,2.507736,2.541819,2.447863,2.522350,2.423304,2.531474,2.360140,2.505471,2.491865,2.581317,2.529557,2.494766,2.441280,2.526706,2.595493,2.482651,2.614946,2.563758,2.567816
125,2.471936,2.603858,2.529503,2.395170,2.535175,2.485365,2.434707,2.512458,2.409871,2.470789,2.451809,2.451679,2.731732,2.634095,2.309272,2.572771,2.456852,2.584052,2.421748,2.434763,2.533264,2.448845,2.498741,2.563745,2.568153,2.555021,2.566131,2.460160,2.506765,2.549005,2.398276,2.419825,2.661809,2.606973,2.529791,2.429473,2.411541,2.464771,2.373577,2.556528
126,2.582976,2.639795,2.319568,2.631640,2.493713,2.488287,2.393779,2.472874,2.570811,2.864403,2.561818,2.570658,2.453847,2.555201,2.474446,2.608550,2.474084,2.433687,2.612612,2.516075,2.536478,2.585019,2.330121,2.458494,2.366577,2.700442,2.534408,2.406350,2.440407,2.363267,2.524733,2.561486,2.214943,2.547627,2.447170,2.524399,2.422290,2.355946,2.380981,2.580040
127,2.503135,2.550313,2.406072,2.524518,2.349916,2.414993,2.462918,2.386675,2.516499,2.551574,2.528089,2.438750,2.358689,2.495762,2.427650,2.498928,2.498597,2.604974,2.539870,2.592362,2.478981,2.728407,2.552406,2.578867,2.373440,2.510583,2.504484,2.484068,2.520283,2.523329,2.406330,2.587215,2.526247,2.654135,2.575794,2.587321,2.501463,2.478953,2.386521,2.390892
129,2.421142,2.481545,2.570942,2.573024,2.329249,2.397609,2.502244,2.694874,2.548293,2.504276,2.615144,2.524690,2.474896,2.476464,2.535427,2.510020,2.363178,2.606321,2.484191,2.340834,2.426610,2.555531,2.589790,2.484483,2.546751,2.430100,2.504638,2.506467,2.612967,2.505892,2.598571,2.489693,2.397618,2.639938,2.362352,2.463889,2.506073,2.449587,2.549808,2.424881
130,2.607565,2.479021,2.619692,2.466003,2.560524,2.478449,2.452630,2.513579,2.650095,2.550288,2.569908,2.505860,2.499391,2.324863,2.508896,2.576423,2.435008,2.353768,2.507374,2.453216,2.583314,2.643751,2.472927,2.297671,2.373370,2.542551,2.429660,2.645497,2.442947,2.481748,2.312299,2.483973,2.540831,2.423589,2.566591,2.533738,2.427562,2.574848,2.534440,2.576136
131,2.608541,2.762745,2.311818,2.438504,2.412224,2.389183,2.629405,2.366143,2.543346,2.620986,2.576158,2.425235,2.452367,2.554047,2.512332,2.503388,2.548427,2.355023,2.554482,2.435202,2.483537,2.552950,2.560047,2.499904,2.523106,2.533505,2.412515,2.425445,2.494986,2.537723,2.361083,2.489170,2.418924,2.657242,2.457646,2.593029,2.614254,2.362898,2.474381,2.548099
132,2.359578,2.368266,2.372624,2.397226,2.451676,2.567147,2.511913,2.401321,2.706232,2.706758,2.407761,2.647105,2.457495,2.609936,2.622248,2.348236,2.586182,2.614919,2.608290,2.582038,2.328186,2.529170,2.270077,2.399095,2.383355,2.404707,2.594920,2.639332,2.473727,2.508906,2.590951,2.659191,2.426858,2.327865,2.526421,2.567289,2.653897,2.607390,2.368852,2.412860
133,2.478678,2.411178,2.479195,2.437336,2.525430,2.540623,2.493295,2.333123,2.695655,2.631188,2.467228,2.502427,2.659885,2.544046,2.489653,2.622873,2.513233,2.419612,2.598121,2.463033,2.406951,2.531522,2.346406,2.483983,2.375436,2.463977,2.442696,2.417210,2.389009,2.521549,2.579869,2.595308,2.551836,2.604467,2.617082,2.443849,2.461163,2.409291,2.560084,2.492497
135,2.454216,2.394371,2.389381,2.603964,2.671673,2.561929,2.321511,2.639319,2.531415,2.452863,2.464288,2.387821,2.517390,2.444488,2.484277,2.422064,2.396822,2.594158,2.522193,2.523475,2.477887,2.611851,2.526624,2.473206,2.512665,2.577866,2.313182,2.379587,2.461194,2.673982,2.597395,2.635014,2.518837,2.704971,2.441097,2.373309,2.517761,2.550722,2.469625,2.405610
136,2.545209,2.699525,2.428833,2.518217,2.505330,2.324173,2.433419,2.329233,2.589163,2.544391,2.540244,2.450912,2.447987,2.621660,2.559962,2.603978,2.469490,2.566156,2.610315,2.420870,2.428110,2.391205,2.385665,2.484441,2.382785,2.561486,2.662362,2.568997,2.618294,2.458257,2.466161,2.492081,2.321979,2.437657,2.527825,2.489533,2.665153,2.425069,2.513416,2.510458
137,2.495129,2.505300,2.594500,2.462133,2.412078,2.736572,2.714993,2.601613,2.449810,2.562162,2.438556,2.408565,2.469799,2.387472,2.494205,2.526675,2.633509,2.447313,2.418647,2.436796,2.439977,2.457873,2.614647,2.387198,2.329829,2.559718,2.522444,2.542115,2.518763,2.667751,2.416088,2.500657,2.384284,2.460796,2.530341,2.442289,2.528811,2.481417,2.473952,2.545226
138,2.513029,2.691012,2.481772,2.427637,2.420260,2.583611,2.411205,2.480142,2.562601,2.545444,2.558199,2.533641,2.428777,2.459263,2.509955,2.594483,2.669719,2.551685,2.413573,2.402352,2.470439,2.570746,2.458673,2.418042,2.415310,2.400647,2.487162,2.521589,2.562789,2.529954,2.385417,2.543073,2.517275,2.588781,2.451556,2.573968,2.503890,2.471124,2.527674,2.363532
139,2.578054,2.701980,2.532171,2.531867,2.452852,2.434065,2.447250,2.398902,2.415704,2.622211,2.584896,2.522748,2.715177,2.543488,2.456793,2.544795,2.414548,2.551422,2.430771,2.365514,2.356245,2.491201,2.561589,2.530023,2.597961,2.469290,2.561722,2.518882,2.448162,2.413698,2.465142,2.460525,2.592695,2.381055,2.391111,2.616397,2.474710,2.530247,2.382463,2.511673
140,2.544514,2.469824,2.454963,2.524707,2.505560,2.617249,2.537970,2.560908,2.392847,2.618593,2.387486,2.360861,2.375098,2.554073,2.462608,2.535221,2.553905,2.353839,2.510191,2.583829,2.426516,2.587125,2.585192,2.482708,2.342397,2.427950,2.582806,2.426734,2.368492,2.514091,2.560058,2.368951,2.513794,2.472680,2.509147,2.675163,2.480281,2.600043,2.673200,2.498424
141,2.573432,2.512356,2.436649,2.535917,2.621403,2.443393,2.409489,2.439369,2.454672,2.484829,2.426094,2.645389,2.606807,2.535010,2.424567,2.584076,2.539266,2.472397,2.508919,2.559501,2.466786,2.472695,2.466825,2.446460,2.584954,2.488212,2.310073,2.639707,2.460967,2.439363,2.396892,2.407678,2.331861,2.542594,2.481833,2.545885,2.529230,2.413269,2.552728,2.808455
142,2.370330,2.432215,2.459596,2.489445,2.460042,2.543122,2.325392,2.604521,2.587106,2.736631,2.542188,2.375672,2.591992,2.499065,2.490261,2.527830,2.519210,2.476697,2.425524,2.462464,2.406140,2.507598,2.430808,2.655744,2.474613,2.415291,2.590708,2.480682,2.543007,2.534043,2.491704,2.495211,2.465762,2.411348,2.537593,2.605173,2.548705,2.437212,2.450974,2.598380
144,2.375916,2.540245,2.475019,2.426535,2.716205,2.563343,2.435931,2.467137,2.477174,2.556422,2.490698,2.439177,2.308491,2.514222,2.539194,2.482276,2.568061,2.419517,2.557674,2.334138,2.517197,2.601753,2.480404,2.456954,2.401531,2.518405,2.417689,2.605086,2.654279,2.468693,2.579988,2.508700,2.542862,2.514930,2.514071,2.605499,2.426322,2.496650,2.556186,2.445422
145,2.455433,2.449493,2.374129,2.301706,2.471426,2.741633,2.413756,2.540525,2.610722,2.500890,2.437833,2.667145,2.504080,2.411232,2.446390,2.575321,2.515511,2.379918,2.537050,2.660862,2.494804,2.491955,2.473102,2.517566,2.402382,2.440926,2.412670,2.436931,2.381892,2.512320,2.468727,2.622850,2.488031,2.568009,2.423756,2.745754,2.730052,2.522964,2.513657,2.356598
146,2.375955,2.570560,2.443165,2.486992,2.711752,2.327329,2.507970,2.411579,2.543157,2.446218,2.464148,2.282256,2.451615,2.392939,2.486865,2.726832,2.518957,2.464245,2.477964,2.324681,2.530638,2.616235,2.563125,2.658049,2.450733,2.456817,2.674009,2.476168,2.577626,2.474549,2.441122,2.484600,2.592569,2.483476,2.469128,2.526533,2.684187,2.408137,2.512610,2.504511
147,2.576974,2.445368,2.537415,2.639414,2.426834,2.548138,2.564391,2.742274,2.430279,2.381291,2.551834,2.442309,2.364791,2.627355,2.634825,2.735562,2.691272,2.426914,2.612901,2.391534,2.433527,2.565907,2.445905,2.554001,2.694401,2.455383,2.431463,2.477443,2.316400,2.320849,2.424830,2.474780,2.418738,2.727993,2.403725,2.414740,2.470564,2.379673,2.366039,2.451964
148,2.598035,2.440827,2.854526,2.563100,2.592858,2.479284,2.419753,2.515728,2.627766,2.527460,2.568120,2.393189,2.398770,2.493330,2.600247,2.559221,2.378626,2.516190,2.524395,2.468704,2.383307,2.434004,2.421535,2.458833,2.328459,2.418127,2.429837,2.477712,2.398400,2.449954,2.450386,2.525741,2.548613,2.542844,2.471388,2.664617,2.435264,2.607769,2.480951,2.552132
149,2.528853,2.355899,2.403361,2.534869,2.466355,2.826676,2.455593,2.493796,2.626946,2.392824,2.320739,2.417065,2.566868,2.425465,2.439677,2.608394,2.391722,2.520590,2.602680,2.679077,2.400005,2.621886,2.473757,2.486857,2.359595,2.620558,2.432889,2.407904,2.499865,2.411575,2.430673,2.650385,2.359759,2.469335,2.619247,2.440106,2.538036,2.544183,2.673674,2.502264
150,2.570841,2.448393,2.448831,2.539070,2.529971,2.568375,2.509557,2.514815,2.504793,2.459802,2.476080,2.625461,2.447980,2.481523,2.447499,2.358106,2.638869,2.250465,2.477590,2.472617,2.396632,2.614121,2.591434,2.397095,2.601493,2.470263,2.493880,2.454528,2.550862,2.451997,2.482551,2.571978,2.545849,2.453759,2.513041,2.515162,2.611456,2.513334,2.521800,2.478128
151,2.404730,2.501575,2.515421,2.310180,2.654177,2.606303,2.358550,2.506349,2.559587,2.682270,2.426581,2.596171,2.542050,2.365048,2.577641,2.520399,2.373576,2.422069,2.398550,2.599676,2.462227,2.605876,2.604175,2.564459,2.502611,2.565947,2.593314,2.480022,2.569184,2.475239,2.419417,2.437219,2.538603,2.437640,2.368218,2.518704,2.425754,2.524805,2.486508,2.499178
152,2.585611,2.444630,2.525589,2.402174,2.488403,2.455299,2.556858,2.524359,2.451756,2.387799,2.309854,2.487751,2.563080,2.741920,2.550580,2.450734,2.653641,2.423917,2.418486,2.505154,2.539404,2.325544,2.541875,2.480275,2.438234,2.556088,2.585588,2.621416,2.507843,2.327273,2.592778,2.448182,2.564282,2.394987,2.585689,2.613742,2.360393,2.519280,2.580927,2.488606
154,2.359575,2.489231,2.658335,2.507154,2.346650,2.504745,2.694535,2.550750,2.594071,2.544220,2.548475,2.464617,2.505134,2.439770,2.375025,2.525277,2.582782,2.623303,2.480835,2.550892,2.250678,2.508315,2.568275,2.544186,2.525825,2.429207,2.392656,2.563973,2.465270,2.479232,2.690239,2.514236,2.499670,2.378648,2.443530,2.657261,2.557829,2.440859,2.278953,2.465780
155,2.434650,2.436540,2.406801,2.531862,2.652608,2.703319,2.605631,2.477979,2.608134,2.426587,2.433394,2.375495,2.589855,2.384777,2.363484,2.622217,2.624335,2.564370,2.565923,2.414813,2.559213,2.536029,2.512623,2.634583,2.296767,2.542160,2.432234,2.510405,2.491511,2.498108,2.507633,2.432496,2.463588,2.500175,2.323879,2.608165,2.465395,2.407330,2.611460,2.443471
156,2.356980,2.420886,2.488610,2.583847,2.515270,2.496251,2.386511,2.541621,2.579624,2.382754,2.517596,2.500511,2.520138,2.571276,2.487279,2.487648,2.348390,2.473772,2.349288,2.580702,2.588729,2.342398,2.412559,2.645929,2.655811,2.490926,2.445422,2.484608,2.570383,2.530792,2.565388,2.329906,2.688332,2.630787,2.472383,2.506497,2.526657,2.481432,2.566291,2.475817
157,2.640942,2.492117,2.522484,2.385029,2.279885,2.394154,2.735220,2.481724,2.443309,2.346791,2.426646,2.363852,2.557714,2.665666,2.319893,2.692702,2.499907,2.432374,2.502899,2.408474,2.610913,2.423075,2.555800,2.646293,2.393284,2.640450,2.462995,2.508141,2.346814,2.782333,2.635249,2.367176,2.441809,2.507838,2.616471,2.501873,2.507832,2.394403,2.511385,2.554083
158,2.559665,2.533051,2.408209,2.534953,2.623343,2.489707,2.369213,2.565172,2.515041,2.509752,2.404115,2.623032,2.542531,2.564156,2.482520,2.400711,2.509337,2.429531,2.603995,2.504580,2.488329,2.340795,2.523288,2.495369,2.464713,2.531442,2.451485,2.488693,2.435322,2.441098,2.460091,2.455716,2.774103,2.355839,2.641316,2.504680,2.645421,2.568565,2.346885,2.414238
159,2.514668,2.489637,2.418869,2.371161,2.651371,2.715147,2.550172,2.448531,2.563440,2.430982,2.506455,2.582377,2.553090,2.607785,2.433800,2.522427,2.577852,2.512486,2.613096,2.453386,2.682667,2.529516,2.520519,2.423430,2.457767,2.548142,2.436668,2.314923,2.446159,2.542613,2.360222,2.457164,2.556348,2.400267,2.349441,2.494199,2.520614,2.460467,2.402387,2.579758
161,2.548146,2.717056,2.505928,2.193131,2.348306,2.487657,2.467408,2.492126,2.536848,2.562466,2.441849,2.558374,2.601853,2.495752,2.396667,2.513619,2.663408,2.585237,2.515692,2.544201,2.543289,2.475041,2.556241,2.474036,2.534507,2.452221,2.438219,2.463534,2.425438,2.457993,2.426792,2.741733,2.370788,2.500874,2.497875,2.555774,2.441564,2.387859,2.624882,2.455618
162,2.344877,2.421418,2.566998,2.500665,2.631463,2.597694,2.504713,2.289228,2.617965,2.575887,2.425782,2.492630,2.447971,2.472483,2.431399,2.596434,2.398793,2.381546,2.478432,2.472518,2.551767,2.494032,2.383576,2.536760,2.493413,2.633657,2.528611,2.609179,2.466078,2.500124,2.477330,2.605893,2.519530,2.378754,2.474643,2.546366,2.508311,2.415686,2.592753,2.634641
163,2.429095,2.652250,2.610869,2.476715,2.445507,2.451429,2.481738,2.529438,2.386601,2.637843,2.507291,2.427797,2.461974,2.653699,2.417084,2.519002,2.535577,2.584941,2.465972,2.585387,2.541261,2.547087,2.482200,2.589073,2.382707,2.418842,2.519445,2.505808,2.528999,2.519985,2.350857,2.471778,2.433659,2.435854,2.488268,2.560698,2.559561,2.529600,2.552007,2.322105
165,2.429308,2.510237,2.427155,2.533482,2.518259,2.398023,2.645205,2.424555,2.605350,2.384680,2.456472,2.573738,2.478999,2.606784,2.445199,2.779803,2.464752,2.449497,2.507464,2.451033,2.571019,2.612393,2.575008,2.544858,2.461752,2.571589,2.366587,2.549019,2.355730,2.485880,2.485026,2.574723,2.580537,2.479454,2.427102,2.507692,2.494498,2.410554,2.551321,2.305263
166,2.428681,2.378455,2.586485,2.463842,2.451831,2.558728,2.490585,2.635598,2.588285,2.407271,2.419206,2.495036,2.552049,2.438831,2.600938,2.558096,2.437077,2.476665,2.357132,2.590733,2.504162,2.423268,2.547655,2.429573,2.399690,2.473942,2.463359,2.471054,2.586811,2.731976,2.480798,2.629257,2.322790,2.532978,2.478774,2.367206,2.495121,2.624445,2.519239,2.602379
168,2.400199,2.435409,2.682604,2.568381,2.467664,2.545299,2.611272,2.638235,2.496153,2.479779,2.383117,2.432167,2.535174,2.523095,2.296348,2.503094,2.602517,2.479470,2.292754,2.437857,2.451727,2.562497,2.500728,2.398484,2.583781,2.490932,2.466419,2.486336,2.374098,2.519415,2.387269,2.522532,2.425123,2.415813,2.760560,2.361872,2.539993,2.857287,2.580407,2.504138
169,2.494681,2.575829,2.562514,2.444945,2.599515,2.563826,2.400687,2.683448,2.480282,2.830281,2.303242,2.481560,2.328080,2.534353,2.388964,2.331959,2.630278,2.405551,2.473264,2.584729,2.606295,2.493874,2.625593,2.217505,2.322418,2.517857,2.395483,2.448161,2.315303,2.640224,2.445417,2.613985,2.315825,2.559534,2.534856,2.488864,2.470940,2.593494,2.543357,2.753029
170,2.576377,2.523198,2.583813,2.471938,2.559699,2.591165,2.400821,2.668085,2.484366,2.471574,2.462171,2.409240,2.524823,2.515772,2.460698,2.408172,2.536506,2.497383,2.524217,2.542665,2.414333,2.558679,2.592319,2.399570,2.373249,2.514796,2.460806,2.454681,2.581073,2.442061,2.532588,2.565445,2.351208,2.546747,2.469311,2.576431,2.424903,2.448016,2.531099,2.550002
171,2.616577,2.460325,2.454207,2.418918,2.628038,2.404209,2.529490,2.527754,2.401214,2.362668,2.568584,2.438211,2.446820,2.694892,2.707262,2.498437,2.548618,2.528147,2.527500,2.457515,2.541581,2.648299,2.576583,2.473378,2.407175,2.528514,2.491090,2.318287,2.293866,2.554973,2.527967,2.453763,2.439005,2.582791,2.430853,2.438998,2.514519,2.537855,2.573591,2.447524
172,2.446087,2.551414,2.540419,2.478840,2.528412,2.371240,2.427383,2.494362,2.384234,2.661168,2.364058,2.430935,2.524728,2.601890,2.553653,2.511980,2.594798,2.578957,2.392630,2.607455,2.460057,2.430554,2.394320,2.554563,2.601814,2.524014,2.349900,2.441076,2.337880,2.589327,2.473867,2.520034,2.601763,2.587695,2.497899,2.597717,2.479491,2.407317,2.706764,2.399306
173,2.605777,2.578650,2.518042,2.546726,2.432832,2.542684,2.418082,2.597109,2.494017,2.634777,2.564762,2.412008,2.474325,2.408156,2.379261,2.562412,2.458163,2.335581,2.359311,2.369899,2.387581,2.540600,2.700212,2.535373,2.625771,2.371026,2.692767,2.525254,2.588699,2.374220,2.362321,2.462567,2.522132,2.510418,2.542181,2.506871,2.434487,2.652752,2.489806,2.482389
174,2.409625,2.571792,2.505332,2.546807,2.548110,2.539018,2.568504,2.334623,2.537110,2.535105,2.585139,2.631057,2.470037,2.516422,2.501283,2.579782,2.545364,2.513580,2.642972,2.516057,2.448563,2.445236,2.363819,2.494277,2.435096,2.445992,2.422133,2.519668,2.539523,2.459303,2.380949,2.525663,2.549642,2.395003,2.482055,2.534281,2.540011,2.523517,2.509585,2.387968
175,2.387737,2.343177,2.537247,2.424528,2.733021,2.630997,2.349485,2.562085,2.325269,2.505294,2.493965,2.648406,2.450737,2.438894,2.413172,2.508275,2.719942,2.566142,2.374253,2.478049,2.688557,2.369492,2.630585,2.467779,2.489255,2.456413,2.351782,2.258117,2.517727,2.579975,2.445096,2.624603,2.465714,2.688965,2.479970,2.506566,2.631521,2.481762,2.509904,2.465541
